wl,n
0.009464442,0.95646212
0.009500704,0.95783007
0.009537245,0.95958793
0.009574069,0.9617669
0.009611177,0.96422986
0.009648575,0.96696039
0.009686265,0.97021229
0.00972425,0.97391309
0.009762534,0.97766159
0.009801122,0.98172328
0.009840015,0.98661675
0.009879218,0.99188428
0.009918735,0.99720458
0.009958569,1.0028019
0.009998725,1.008392
0.010039205,1.0138421
0.010080015,1.0193625
0.010121158,1.0250258
0.010162638,1.031125
0.01020446,1.0381424
0.010246627,1.0462277
0.010289144,1.0544469
0.010332016,1.0611865
0.010375246,1.0651813
0.010418839,1.0663801
0.010462801,1.0653089
0.010507135,1.0625597
0.010551846,1.0587764
0.010596939,1.0546863
0.01064242,1.0508873
0.010688292,1.0470715
0.010734562,1.0435336
0.010781234,1.0404372
0.010828313,1.037384
0.010875806,1.0344804
0.010923717,1.0317458
0.010972052,1.0289636
0.011020817,1.0262417
0.011070017,1.0234277
0.011119658,1.0220854
0.011169747,1.0213287
0.011220288,1.0210594
0.01127129,1.0224771
0.011322757,1.0225688
0.011374696,1.0209707
0.011427114,1.0189466
0.011480017,1.0179857
0.011533413,1.0169092
0.011587307,1.0142468
0.011641708,1.0128764
0.011696621,1.0123824
0.011752056,1.0138113
0.011808018,1.0147117
0.011864516,1.0123256
0.011921556,1.0107623
0.011979149,1.010199
0.0120373,1.0098702
0.012096018,1.0091024
0.012155312,1.0076525
0.012215191,1.0064496
0.012275662,1.0056308
0.012336735,1.0046472
0.012398419,1.003636
0.012460722,1.0027635
0.012523655,1.0019963
0.012587227,1.001342
0.012651448,1.0006262
0.012716327,0.99985407
0.012781875,0.9992085
0.012848102,0.99857944
0.01291502,0.99794335
0.012982637,0.99727169
0.013050967,0.99658558
0.01312002,0.99595368
0.013189807,0.99530106
0.013260341,0.99465982
0.013331633,0.99401718
0.013403696,0.99333339
0.013476542,0.99276711
0.013550184,0.9921595
0.013624636,0.99151829
0.01369991,0.9909964
0.013776021,0.99029415
0.013852982,0.98963949
0.013930808,0.98900795
0.014009513,0.98836725
0.014089112,0.98777571
0.014169621,0.9871655
0.014251056,0.98660925
0.014333432,0.98607466
0.014416766,0.98541225
0.014501075,0.98481263
0.014586375,0.98434508
0.014672685,0.98374194
0.014760022,0.98312205
0.014848406,0.98240289
0.014937854,0.98172944
0.015028386,0.98117298
0.015120023,0.98047173
0.015212784,0.97989507
0.01530669,0.97939878
0.015401762,0.97881143
0.015498023,0.97806063
0.015595495,0.97731475
0.015694201,0.9767237
0.015794164,0.97603392
0.015895409,0.97528474
0.01599796,0.97457163
0.016101843,0.97389116
0.016207083,0.97323101
0.016313709,0.97256304
0.016421747,0.97176761
0.016531225,0.97094977
0.016642173,0.97031789
0.01675462,0.96961766
0.016868597,0.96890461
0.016984135,0.96819138
0.017101267,0.96735088
