wl,n
0.005155949,0.99352533
0.005166692,0.99350116
0.005177469,0.99346652
0.005188298,0.99342827
0.005199159,0.99339629
0.00521007,0.99336447
0.005221049,0.99333139
0.005231994,0.99330447
0.005243092,0.99327215
0.005254184,0.99324071
0.005265316,0.99321232
0.005276495,0.9931791
0.005287725,0.99314365
0.005298954,0.99310831
0.005310386,0.99307892
0.005321765,0.99304658
0.00533313,0.99301192
0.005344733,0.9929792
0.005356262,0.99294864
0.005367794,0.99291408
0.005379479,0.99287841
0.005391163,0.9928495
0.005402811,0.99281765
0.005414729,0.99278307
0.005426576,0.99274226
0.005438447,0.9927006
0.005450413,0.99266748
0.005462282,0.99263936
0.005474455,0.99260136
0.00548647,0.99256241
0.005498739,0.99253121
0.005510827,0.9924962
0.005523212,0.99245739
0.005535401,0.99241716
0.00554789,0.99238036
0.005560178,0.99234315
0.005572781,0.99230606
0.005585205,0.99227113
0.005597895,0.99223296
0.005610652,0.9921935
0.00562319,0.99215495
0.00563608,0.99211819
0.005649005,0.99207935
0.005661629,0.99204409
0.005674736,0.9920119
0.005687812,0.99196888
0.005700821,0.99192357
0.005713831,0.99188778
0.005727038,0.99184799
0.005740383,0.99181205
0.005753714,0.99177233
0.00576694,0.99172428
0.005780351,0.99168167
0.005793914,0.99164742
0.005807442,0.99161076
0.005821187,0.99156492
0.005834954,0.9915233
0.0058487,0.99148175
0.005862497,0.99143903
0.005876345,0.99139828
0.005890377,0.99135424
0.005904327,0.99131489
0.005918441,0.9912771
0.005932593,0.99123075
0.005946826,0.99118935
0.005961045,0.99115065
0.005975398,0.99110683
0.005989783,0.99106226
0.006004269,0.99102188
0.006018735,0.99098283
0.00603359,0.99093414
0.006048343,0.99088671
0.006062948,0.99084262
0.006077755,0.99080118
0.00609296,0.99075788
0.006107899,0.99071076
0.006122821,0.99066288
0.006138098,0.99060569
0.006153358,0.99054444
0.006168447,0.99048413
0.006184108,0.99037775
0.006199274,0.99032871
0.006214824,0.99035607
0.006230399,0.9903417
0.006246093,0.99031733
0.006261761,0.99029539
0.006277693,0.99025508
0.00629362,0.99021549
0.006309692,0.99017768
0.006325669,0.99013565
0.00634186,0.99009729
0.00635819,0.99005891
0.006374476,0.9900174
0.006390924,0.98997479
0.006407445,0.98992936
0.006423868,0.98987955
0.0064407,0.98983588
0.006457409,0.98979559
0.006474262,0.98975018
0.006491207,0.9896814
0.00650825,0.98959921
0.006525384,0.98949207
0.006542563,0.98945797
0.006559934,0.98949623
0.006577212,0.98949822
0.006594844,0.98949135
0.006612335,0.98945381
0.006629965,0.9894326
0.006647789,0.98941395
0.006665559,0.98939729
0.006683618,0.98938595
0.006701725,0.98935009
0.006719752,0.98932193
0.006738004,0.98928749
0.006756484,0.98926678
0.006774922,0.98925572
0.006793237,0.98923006
0.006812101,0.98921656
0.006830866,0.989191
0.006849864,0.98914653
0.006868869,0.98910354
0.006890024,0.98907735
0.006909449,0.98905641
0.00692862,0.98901335
0.006947862,0.9889794
0.006967243,0.98896635
0.006986816,0.9889398
0.007006601,0.98890152
0.007026594,0.98887245
0.007046618,0.98884067
0.007066756,0.98880007
0.007086868,0.98875913
0.007107082,0.98872974
0.007127384,0.98869433
0.007147855,0.98865585
0.007168324,0.98861852
0.007189481,0.98856566
0.007210282,0.98852244
0.007231153,0.98848527
0.007252217,0.98843706
0.007273873,0.98839543
0.00729484,0.98834885
0.007316562,0.98830567
0.007338192,0.98827244
0.007359584,0.9882319
0.007381949,0.98819137
0.007403743,0.98814451
0.007426271,0.98809138
0.007448189,0.98804803
0.007470907,0.98799475
0.007493058,0.98794355
0.007515965,0.98790088
0.00753833,0.98787318
0.00756145,0.98784071
0.007584476,0.98779382
0.007607624,0.98774562
0.007631003,0.98771157
0.007654602,0.98767846
0.007678314,0.98764223
0.007702144,0.9876131
0.007726142,0.98758198
0.007750281,0.98755927
0.007774517,0.98752806
0.007798984,0.98748722
0.0078236,0.98745574
0.007848308,0.98742154
0.007873272,0.98738016
0.00789834,0.98733075
0.007923522,0.98726707
0.007948866,0.98718537
0.007974429,0.98711271
0.008000182,0.98703659
0.008026092,0.98694137
0.008052061,0.98684031
0.008078351,0.98672034
0.008104723,0.9865949
0.008131321,0.98644952
0.008158067,0.98629145
0.008184958,0.98615916
0.008212081,0.98603616
0.008239307,0.98590023
0.008266808,0.98579703
0.008294477,0.98569655
0.008322215,0.98559117
0.008350245,0.98551741
0.00837851,0.98547974
0.008406887,0.98549894
0.008435458,0.98556866
0.008464171,0.98564276
0.008493144,0.98529082
0.008522328,0.98555918
0.008551707,0.98665058
0.008581254,0.98769121
0.008611083,0.98906275
0.008641073,0.99088139
0.008671229,0.99327339
0.008701652,0.99613903
0.008732308,0.99929497
0.008763161,1.0027366
0.008794128,1.0064163
0.008825465,1.0101154
0.008856981,1.0137797
0.008888609,1.0169934
0.008920669,1.0200786
0.0089528,1.0215534
0.00898526,1.020156
0.009017957,1.017691
0.009050819,1.0137811
0.009083989,1.0102583
0.009117376,1.0118837
0.00915105,1.0153113
0.009184858,1.014664
0.009218978,1.0121742
0.009253414,1.0115092
0.009288033,1.010588
0.00932308,1.0083754
0.009358293,1.0085915
0.009393581,1.0086535
0.009429266,1.0067368
0.009465193,1.0053889
0.00950157,1.0043435
0.009538016,1.0034576
0.009574845,1.0027009
0.00961196,1.0019874
0.009649499,1.0012139
0.009686946,1.0005194
0.009725127,0.99990847
0.009763426,0.99936144
0.00980185,0.99885155
0.009840624,0.99838225
0.009880013,0.99794734
0.009919362,0.99753365
0.009959281,0.99714416
0.009999652,0.996776
0.01004023,0.99642602
0.010080745,0.99609772
0.010122199,0.9957813
0.010163546,0.99547575
0.010205342,0.99517797
0.010247423,0.99489062
0.01029016,0.99460799
0.010333187,0.99434305
0.010376149,0.99409177
0.01041947,0.99384753
0.010463401,0.99360858
0.010507687,0.99336945
0.010552438,0.99313726
0.010597483,0.99290843
0.010643013,0.9926806
0.0106889,0.99245969
0.010735119,0.99224503
0.010781834,0.99203391
0.010828815,0.99182447
0.010876359,0.99162333
0.010924266,0.99142615
0.010972576,0.99122747
0.011021316,0.99102927
0.011070491,0.990835
0.011120127,0.990644
0.01117022,0.99044868
0.011220776,0.99025636
0.01127172,0.9900735
0.011323274,0.98988996
0.011375134,0.98970343
0.01142763,0.98951211
0.011480474,0.98932151
0.011533842,0.98913878
0.011587773,0.98895921
0.011642156,0.98877182
0.011697052,0.98858544
0.011752446,0.98840446
0.011808479,0.98821779
0.011864936,0.98803327
0.011921935,0.98787073
0.011979461,0.9877165
0.012037685,0.9875115
0.012096349,0.98730737
0.012155718,0.98717624
0.01221554,0.98705742
0.012275905,0.98684598
0.012337079,0.98663272
0.01239935,0.98646815
0.012461695,0.98629288
0.012524683,0.98612379
0.012588311,0.98594934
0.012652586,0.98577499
0.012717322,0.98560069
0.012782717,0.98542615
0.012849118,0.98524696
0.012915854,0.98506386
0.012983664,0.98488147
0.01305207,0.98469259
0.013121025,0.98450239
0.01319086,0.98430822
0.013261342,0.98410714
0.013332925,0.98390675
0.013404677,0.98370861
0.013477738,0.98350924
0.013551396,0.98330639
0.013625966,0.98309271
0.013700679,0.98287965
0.013776895,0.98265991
0.013853664,0.98244899
0.013931535,0.9822498
0.014010209,0.98203615
0.014089727,0.98181255
0.014170224,0.98158357
0.014251677,0.98135624
0.014333947,0.98112763
0.014417312,0.9808906
0.014501595,0.98065056
0.01458685,0.98040175
0.014673234,0.98014987
0.014760551,0.97990408
0.014848945,0.97964714
0.014938412,0.97937186
0.015028891,0.9790975
0.015120497,0.97882036
0.015213176,0.97853788
0.015307056,0.97826173
0.01540225,0.97797236
0.015498455,0.97767115
0.015595948,0.97736166
0.0156946,0.97705989
0.015794613,0.97675466
0.015895663,0.97643901
0.015998406,0.97610929
0.016102309,0.97576956
0.016207552,0.97543336
0.016314256,0.97508638
0.016422075,0.97474662
0.016531514,0.9743866
0.016642901,0.97401015
0.016754917,0.97365227
0.016868999,0.97327969
0.016985017,0.97289866
0.017101744,0.97251908
0.017220858,0.97213571
0.017341253,0.97172753
0.017463363,0.97129648
0.017587195,0.97087804
0.017712793,0.97045177
0.017840211,0.97000472
0.017969439,0.96955833
0.018100611,0.9691066
0.018233594,0.96863975
0.018368667,0.96816903
0.018505765,0.96769092
0.018644864,0.96720437
0.018786029,0.96671822
0.018929537,0.96620785
0.019075022,0.96567267
0.019222936,0.96511842
0.019373126,0.96453696
0.019525748,0.96393041
0.019680614,0.96331321
0.019838108,0.96268124
0.01999802,0.96201907
0.020160804,0.96133592
0.020325883,0.96061705
0.020493986,0.9598846
0.020664572,0.95913566
0.020838186,0.95834925
0.021015345,0.95753121
0.021194385,0.95669776
0.021377115,0.95583562
0.021562947,0.95491688
0.021752116,0.95398805
0.021944582,0.95303968
0.022140492,0.95203691
0.02233996,0.95099173
0.022543071,0.94989581
0.022749818,0.9487769
0.022960519,0.94765327
0.023175104,0.94644168
0.023393817,0.94512059
0.023616706,0.94371458
0.023843659,0.94220071
0.024075226,0.94065221
0.024311078,0.93915628
0.024552301,0.93777118
0.024797348,0.93675357
0.024922201,0.93601538
0.025047984,0.93488043
0.025174976,0.93388435
0.025303484,0.9328916
0.025432805,0.93189395
0.025564572,0.930876
0.025696924,0.92985169
0.025830604,0.92881601
0.025965683,0.92776936
0.026102506,0.92671098
0.026240423,0.92564516
0.026379856,0.9245705
0.026521232,0.92348468
0.02666443,0.92238952
0.026807514,0.92130038
0.026953354,0.92019625
0.027100712,0.91908701
0.027249559,0.91797334
0.027400057,0.91685432
0.027553064,0.9157238
0.027706905,0.91459399
0.027862241,0.91345965
0.02802002,0.91231322
0.028179204,0.91116094
0.028339729,0.91000124
0.028502957,0.90882104
0.028667845,0.90762324
0.028835457,0.90638823
0.029003961,0.9051097
0.029174377,0.90372467
0.029346655,0.90183442
0.029520438,0.90082085
0.029699486,0.90064205
0.029876082,0.89963525
0.030059586,0.89823331
0.030241661,0.89702512
0.030425986,0.8959999
0.030613342,0.89511658
0.030803532,0.89423663
0.030997349,0.89311049
0.031094274,0.89294619
0.031192097,0.89264233
0.031290956,0.89214964
0.031389475,0.89174729
0.031489127,0.89055634
0.031589503,0.88972136
0.031690667,0.88923667
0.031792024,0.88876821
0.031894113,0.88829486
0.03199691,0.88774867
0.032100513,0.88714008
0.032204714,0.88632264
0.032309635,0.88575553
0.032415353,0.88531603
0.032521483,0.88454667
0.03262844,0.88382279
0.032736283,0.88293077
0.032844442,0.88214402
0.032953528,0.88200513
0.033063288,0.88134781
0.033173994,0.88039536
0.033284989,0.87936746
0.033397386,0.87879992
0.0335101,0.87803753
0.033623223,0.87729586
0.033738176,0.87675232
0.033853105,0.87600899
0.033969378,0.87536906
0.03408574,0.87513495
0.034203808,0.87407201
0.034321794,0.87172827
0.034440904,0.87218919
0.03456142,0.8729605
0.034681939,0.87137651
0.034803273,0.87054974
0.034925891,0.87011633
0.035049554,0.86980948
0.035173797,0.86982792
0.035299095,0.86877326
0.035425167,0.86771462
0.035552286,0.86771137
0.035680186,0.86720191
0.035808783,0.86665756
0.035938237,0.86665789
0.036068862,0.86649519
0.036200915,0.86622193
0.036333395,0.86551539
0.03646627,0.8653757
0.036601557,0.86566829
0.036736959,0.86567207
0.036873674,0.86597671
0.03701152,0.86624694
0.037149867,0.86593887
0.037288803,0.86596761
0.037430307,0.86662877
0.037572082,0.8672946
0.03771436,0.86787936
0.037858183,0.86868923
0.038003608,0.86924997
0.038149849,0.869775
0.038297209,0.87108864
0.038445556,0.87206946
0.038594744,0.87277258
0.038745761,0.87375748
0.038897879,0.87543227
0.039051109,0.8774362
0.039204623,0.87978124
0.039360884,0.88147229
0.039517653,0.88336461
0.039675461,0.88683277
0.039834264,0.88921228
0.039996086,0.8911503
0.040157121,0.89524644
0.040320271,0.89937662
0.04048536,0.90198826
0.040651366,0.90649207
0.040818753,0.91013862
0.040987592,0.91327982
0.041156604,0.9177556
0.041328379,0.92221964
0.04150065,0.92854867
0.041676968,0.93382839
0.041852078,0.93795769
0.042027797,0.9442554
0.042208188,0.9485222
0.042387336,0.95330373
0.042568933,0.95826248
0.042754687,0.96298077
0.042939198,0.96878042
0.043125145,0.97363797
0.0433123,0.97840771
0.043502094,0.98273778
0.043693713,0.98964645
0.04388695,0.99722662
0.044082028,1.0076459
0.044279007,1.0139786
0.044477388,1.0161145
0.04467802,1.0214185
0.044879773,1.0251492
0.045084061,1.0283558
0.045289969,1.0333662
0.045497666,1.0393172
0.045707125,1.0444937
0.04591859,1.0533563
0.046132295,1.0558694
0.046347929,1.0551752
0.046565379,1.0595805
0.046785162,1.0622054
0.047006654,1.067787
0.047230668,1.0730071
0.047456028,1.07429
0.047684209,1.0851235
0.047914631,1.095893
0.048147067,1.0983456
0.048381638,1.103394
0.048619248,1.1114585
0.048858761,1.1215024
0.049100315,1.1295787
0.049344721,1.1353829
0.049591235,1.1395482
0.049840285,1.1442655
0.05009195,1.14783
0.050346803,1.149243
0.050603044,1.1494738
0.050862407,1.1493961
0.051125139,1.146788
0.051389491,1.1438208
0.05166307,1.1424788
0.051934617,1.1411247
0.052207957,1.1396681
0.052483567,1.137838
0.052762372,1.1383712
0.053043656,1.1382118
0.053329881,1.1421235
0.053618841,1.1460634
0.053909708,1.1477494
0.054203155,1.1516234
0.05450173,1.1549114
0.054804292,1.156678
0.055107414,1.1579537
0.055415717,1.1624153
0.055725259,1.1642471
0.056040052,1.1627709
0.056358498,1.1608807
0.058399995,1.1590935
0.067199992,1.141107
0.074399993,1.0774646
0.083399992,0.99246283
0.087599994,0.95700465
0.091999994,0.91871809
0.096399987,0.8828101
0.102499985,0.8274039
0.106799994,0.7910371
0.109799994,0.77331655
0.113499989,0.75266054
0.119999984,0.71649532
0.124299984,0.69082217
0.131999993,0.65220651
0.141299993,0.63622176
0.149199984,0.62519112

